game_id,data_completeness,url,league,year,split,playoffs,date,game,patch,participant_id,side,position,player_name,player_id,team_name,team_id,champion,ban_1,ban_2,ban_3,ban_4,ban_5,game_length,winner,kills,deaths,assists,team_kills,team_deaths,double_kills,triple_kills,quadra_kills,penta_kills,first_blood,first_blood_kill,first_blood_assist,first_blood_victim,team_kpm,c_kpm,first_dragon,dragons,opp_dragons,elemental_drakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons_unknown,elders,opp_elders,first_herald,heralds,opp_heralds,first_baron,barons,opp_barons,first_tower,towers,opp_towers,first_mid_tower,first_to_three_towers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damage_to_champions,dpm,damage_share,damage_taken_per_minute,damage_mitigated_per_minute,wards_placed,wpm,wards_killed,wcpm,control_wards_bought,vision_score,vspm,total_gold,earned_gold,earned_gpm,earned_gold_share,gold_spent,gspd,total_cs,minion_kills,monster_kills,monster_kills_own_jungle,monster_kills_enemy_jungle,cspm,gold_at_10_mins,xp_at_10_mins,cs_at_10_mins,opp_gold_at_10,opp_xp_at_10,opp_cs_at_10,gold_diff_at_10_mins,xp_diff_at_10_mins,cs_diff_at_10_mins,kills_at_10_mins,assists_at_10_mins,deaths_at_10_mins,opp_kills_at_10,opp_assists_at_10,opp_deaths_at_10,gold_at_15_mins,xp_at_15_mins,cs_at_15_mins,opp_gold_at_15,opp_xp_at_15,opp_cs_at_15,gold_diff_at_15_mins,xp_diff_at_15_mins,cs_diff_at_15_mins,kills_at_15_mins,assists_at_15_mins,deaths_at_15_mins,opp_kills_at_15,opp_assists_at_15,opp_deaths_at_15
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,1,Blue,top,Armut,oe:player:2d2b174e23f40f5ea3a0c4151349ca3,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Renekton,LeBlanc,Jinx,Caitlyn,Sett,Vex,1926,TRUE,4,2,8,20,9,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.6231,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,12071,376.0436,0.205867,1063.1464,929.3146,18,0.5607,8,0.2492,8,44,1.3707,13889,9684,301.6822,0.218039,13350,NA,244,223,21,NA,NA,7.6012,2846,4344,65,3436,4677,89,-590,-333,-24,0,0,1,0,1,0,5147,7275,118,5409,6587,125,-262,688,-7,1,1,1,0,1,2
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,2,Blue,jng,Elyoya,oe:player:8a8f18e4b7d0f30c19c5fb99a526951,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Diana,LeBlanc,Jinx,Caitlyn,Sett,Vex,1926,TRUE,8,1,10,20,9,2,0,0,0,TRUE,FALSE,TRUE,FALSE,0.6231,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,17901,557.6636,0.305295,595.8879,874.5171,11,0.3427,10,0.3115,9,43,1.3396,15335,11130,346.729,0.250595,13775,NA,254,60,194,NA,NA,7.9128,3618,4318,78,3664,4015,82,-46,303,-4,0,2,0,1,0,0,6494,7363,112,5196,6300,119,1298,1063,-7,3,3,0,1,0,1
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,3,Blue,mid,Reeker,oe:player:a8ab1ca5ba5183bdad08a3f2eeeb95d,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Yasuo,LeBlanc,Jinx,Caitlyn,Sett,Vex,1926,TRUE,4,1,8,20,9,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0.6231,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,8345,259.9688,0.142321,336.0748,441.8692,8,0.2492,4,0.1246,6,28,0.8723,14377,10172,316.8847,0.229026,12800,NA,264,225,39,NA,NA,8.2243,3932,4372,68,2800,3977,69,1132,395,-1,2,0,0,0,0,2,6380,7452,126,4637,6486,125,1743,966,1,2,3,0,0,0,3
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,4,Blue,bot,UNF0RGIVEN,oe:player:a1cd4e9b2265b1a11ea157ccc74b1e5,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Karthus,LeBlanc,Jinx,Caitlyn,Sett,Vex,1926,TRUE,4,1,5,20,9,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.6231,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,14971,466.3863,0.255325,272.5857,153.5202,13,0.405,6,0.1869,2,45,1.4019,13818,9613,299.4704,0.21644,13035,NA,284,243,41,NA,NA,8.8474,3252,3636,85,3241,3531,88,11,105,-3,0,0,0,0,0,0,5065,6282,137,5174,6161,149,-109,121,-12,0,0,0,0,0,0
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,5,Blue,sup,Kaiser,oe:player:ec0971fb900874b1c59179d9cd33687,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Nautilus,LeBlanc,Jinx,Caitlyn,Sett,Vex,1926,TRUE,0,4,12,20,9,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0.6231,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5347,166.5732,0.0911913,342.5545,544.7975,50,1.5576,11,0.3427,16,83,2.5857,8020,3815,118.8474,0.085901,7550,NA,38,38,0,NA,NA,1.1838,2274,2416,15,2137,2567,13,137,-151,2,0,1,0,0,1,0,3586,3605,27,3118,3453,18,468,152,9,0,3,0,0,1,0
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,6,Red,top,Alphari,oe:player:9492b0cfd4d97adce92527c34db72ee,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Kennen,Twisted Fate,Lee Sin,Thresh,Leona,Rakan,1926,FALSE,3,4,3,9,20,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2804,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,17956,559.3769,0.320328,475.109,217.2274,12,0.3738,5,0.1558,4,27,0.8411,12829,8624,268.6604,0.266506,12589,NA,283,283,0,NA,NA,8.8162,3436,4677,89,2846,4344,65,590,333,24,0,1,0,0,0,1,5409,6587,125,5147,7275,118,262,-688,7,0,1,2,1,1,1
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,7,Red,jng,Selfmade,oe:player:96436efa39788172b8b2f90fc97e842,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Viego,Twisted Fate,Lee Sin,Thresh,Leona,Rakan,1926,FALSE,2,5,2,9,20,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2804,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,0,1,9150,285.0467,0.163233,932.4299,693.1464,9,0.2804,8,0.2492,11,32,0.9969,9990,5785,180.2181,0.178777,9100,NA,196,35,161,NA,NA,6.1059,3664,4015,82,3618,4318,78,46,-303,4,1,0,0,0,2,0,5196,6300,119,6494,7363,112,-1298,-1063,7,1,0,1,3,3,0
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,8,Red,mid,Perkz,oe:player:0634d9e86284da2fae4e1438d564eee,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Akshan,Twisted Fate,Lee Sin,Thresh,Leona,Rakan,1926,FALSE,0,6,4,9,20,0,0,0,0,FALSE,FALSE,FALSE,TRUE,0.2804,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,8853,275.7944,0.157934,441.7757,290.2492,12,0.3738,13,0.405,4,39,1.215,10146,5941,185.0779,0.183597,9250,NA,255,251,4,NA,NA,7.9439,2800,3977,69,3932,4372,68,-1132,-395,1,0,0,2,2,0,0,4637,6486,125,6380,7452,126,-1743,-966,-1,0,0,3,2,3,0
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,9,Red,bot,Carzzy,oe:player:ec0c2b8d7630efba391c288765d4d7e,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Jhin,Twisted Fate,Lee Sin,Thresh,Leona,Rakan,1926,FALSE,4,2,4,9,20,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2804,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,16909,526.7601,0.30165,396.7913,158.2866,8,0.2492,9,0.2804,0,23,0.7165,14170,9965,310.4361,0.307945,13155,NA,309,301,8,NA,NA,9.6262,3241,3531,88,3252,3636,85,-11,-105,3,0,0,0,0,0,0,5174,6161,149,5065,6282,137,109,-121,12,0,0,0,0,0,0
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,10,Red,sup,Labrov,oe:player:bb6ac5763c6576e104a7a2f59eb4ddf,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,Alistar,Twisted Fate,Lee Sin,Thresh,Leona,Rakan,1926,FALSE,0,3,5,9,20,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.2804,0.9034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,3187,99.2835,0.0568549,439.0966,744.2679,58,1.8069,5,0.1558,16,83,2.5857,6249,2044,63.676,0.063174,5950,NA,24,24,0,NA,NA,0.7477,2137,2567,13,2274,2416,15,-137,151,-2,0,1,0,0,1,0,3118,3453,18,3586,3605,27,-468,-152,-9,0,1,0,0,3,0
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,100,Blue,team,NA,NA,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,NA,LeBlanc,Jinx,Caitlyn,Sett,Vex,1926,TRUE,20,9,43,20,9,2,0,0,0,TRUE,NA,NA,NA,0.6231,0.9034,FALSE,4,1,4,1,3,0,1,0,0,0,NA,0,0,TRUE,2,0,TRUE,2,0,TRUE,11,1,TRUE,TRUE,8,3,3,0,58635,1826.6355,NA,2610.2492,2944.0187,100,3.1153,39,1.215,41,243,7.5701,65439,44416,1383.676,NA,60510,0.189337,NA,789,295,NA,NA,33.7695,15922,19086,311,15278,18767,341,644,319,-30,2,3,1,1,2,2,26672,31977,520,23534,28987,536,3138,2990,-16,6,10,1,1,2,6
ESPORTSTMNT04_2090326,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T16:19:00Z,1,12.01,200,Red,team,NA,NA,Team Vitality,oe:team:e8d8ae992fe72acb7adc7bfcee31dbb,NA,Twisted Fate,Lee Sin,Thresh,Leona,Rakan,1926,FALSE,9,20,18,9,20,2,0,0,0,FALSE,NA,NA,NA,0.2804,0.9034,TRUE,1,4,1,4,0,0,0,1,0,0,NA,0,0,FALSE,0,2,FALSE,0,2,FALSE,1,11,FALSE,FALSE,3,8,0,3,56055,1746.2617,NA,2685.2025,2103.1776,99,3.0841,40,1.2461,35,204,6.3551,53384,32361,1008.1308,NA,50044,-0.189337,NA,894,173,NA,NA,33.2399,15278,18767,341,15922,19086,311,-644,-319,30,1,2,2,2,3,1,23534,28987,536,26672,31977,520,-3138,-2990,16,1,2,6,6,10,1
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,1,Blue,top,Odoamne,oe:player:2b819506567c258f6fffdd4ec78ca0c,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Ornn,Kalista,Lucian,Lee Sin,Jayce,Camille,1655,TRUE,1,1,10,15,8,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.5438,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,13605,493.2326,0.24133,611.855,651.8066,11,0.3988,4,0.145,3,28,1.0151,9906,6254,226.7311,0.181092,8775,NA,198,195,3,NA,NA,7.1782,3462,4884,89,3168,4644,85,294,240,4,0,0,0,0,0,0,5010,7408,128,4953,7696,141,57,-288,-13,0,0,0,0,0,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,2,Blue,jng,Malrang,oe:player:b06f165ee2371a61d3be74d413e1e21,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Xin Zhao,Kalista,Lucian,Lee Sin,Jayce,Camille,1655,TRUE,2,2,6,15,8,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0.5438,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,7449,270.0544,0.132133,845.003,454.2961,16,0.5801,9,0.3263,15,47,1.7039,9742,6090,220.7855,0.176344,9675,NA,139,27,112,NA,NA,5.0393,2860,2891,52,3446,3287,66,-586,-396,-14,0,0,0,1,0,0,4515,4992,80,4954,5416,101,-439,-424,-21,0,1,0,1,0,1
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,3,Blue,mid,Larssen,oe:player:d3f8c554a302aebd5d2bae668ae197e,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,LeBlanc,Kalista,Lucian,Lee Sin,Jayce,Camille,1655,TRUE,2,1,10,15,8,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.5438,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,13798,500.2296,0.244754,518.719,249.7523,9,0.3263,9,0.3263,2,28,1.0151,10517,6865,248.8822,0.198784,9150,NA,213,181,32,NA,NA,7.7221,3120,4555,80,3106,4516,79,14,39,1,0,0,0,0,0,0,5102,7704,138,5059,7190,136,43,514,2,0,0,0,0,0,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,4,Blue,bot,Comp,oe:player:5d531a4cf817202fc25eda63906e797,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Jinx,Kalista,Lucian,Lee Sin,Jayce,Camille,1655,TRUE,9,2,5,15,8,1,0,0,0,FALSE,FALSE,FALSE,TRUE,0.5438,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,17683,641.0755,0.313667,326.9366,157.6677,16,0.5801,9,0.3263,7,53,1.9215,15609,11957,433.4864,0.346224,15475,NA,309,281,28,NA,NA,11.2024,3245,3082,86,3378,2937,90,-133,145,-4,0,0,1,0,1,0,6343,5618,150,5387,5152,147,956,466,3,1,0,1,0,1,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,5,Blue,sup,Trymbi,oe:player:8b73af38e98bccab6f86930c75a9450,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,Rakan,Kalista,Lucian,Lee Sin,Jayce,Camille,1655,TRUE,1,2,12,15,8,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.5438,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,3840,139.2145,0.0681153,317.2568,385.2689,45,1.6314,10,0.3625,14,76,2.7553,7021,3369,122.139,0.0975562,5950,NA,33,33,0,NA,NA,1.1964,2147,2174,14,2207,2751,14,-60,-577,0,0,0,0,0,1,0,3410,3291,24,3489,4183,22,-79,-892,2,0,0,0,0,1,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,6,Red,top,JNX,oe:player:4bb53c6fa9f5d75901136feb8bdf817,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,Gwen,Twisted Fate,Caitlyn,Thresh,Lulu,Renekton,1655,FALSE,3,2,1,8,15,1,0,0,0,FALSE,FALSE,FALSE,FALSE,0.29,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,16447,596.2659,0.371205,739.2145,479.2387,13,0.4713,9,0.3263,4,34,1.2326,10511,6859,248.6647,0.272385,8900,NA,231,222,9,NA,NA,8.3746,3168,4644,85,3462,4884,89,-294,-240,-4,0,0,0,0,0,0,4953,7696,141,5010,7408,128,-57,288,13,0,0,0,0,0,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,7,Red,jng,Gilius,oe:player:f926d5dcf4dca16c457e64fc9ef6c87,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,Jarvan IV,Twisted Fate,Caitlyn,Thresh,Lulu,Renekton,1655,FALSE,2,6,5,8,15,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0.29,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,5512,199.8308,0.124405,972.6888,804.6888,9,0.3263,6,0.2175,11,31,1.1239,8196,4544,164.7372,0.180454,7525,NA,137,6,131,NA,NA,4.9668,3446,3287,66,2860,2891,52,586,396,14,1,0,0,0,0,0,4954,5416,101,4515,4992,80,439,424,21,1,0,1,0,1,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,8,Red,mid,Sertuss,oe:player:17a3d1accbb8bbdaaabfd34e1d69c18,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,Vex,Twisted Fate,Caitlyn,Thresh,Lulu,Renekton,1655,FALSE,0,3,5,8,15,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.29,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,9673,350.6828,0.218318,523.7221,351.3716,18,0.6526,4,0.145,4,31,1.1239,8729,5077,184.0604,0.20162,8135,NA,209,199,10,NA,NA,7.577,3106,4516,79,3120,4555,80,-14,-39,-1,0,0,0,0,0,0,5059,7190,136,5102,7704,138,-43,-514,-2,0,0,0,0,0,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,9,Red,bot,Jezu,oe:player:4817d93e8f26002377aec42233b3fc2,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,Jhin,Twisted Fate,Caitlyn,Thresh,Lulu,Renekton,1655,FALSE,3,1,2,8,15,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0.29,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,10096,366.0181,0.227865,286.8399,120.7613,11,0.3988,7,0.2538,4,32,1.1601,10227,6575,238.3686,0.261107,9700,NA,246,234,12,NA,NA,8.9184,3378,2937,90,3245,3082,86,133,-145,4,0,1,0,0,0,1,5387,5152,147,6343,5618,150,-956,-466,-3,0,1,0,1,0,1
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,10,Red,sup,Treatz,oe:player:8f7b1c81a23c62a54a6b663cf6badaa,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,Nautilus,Twisted Fate,Caitlyn,Thresh,Lulu,Renekton,1655,FALSE,0,3,5,8,15,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0.29,0.8338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,2579,93.4985,0.0582075,286.9124,391.3595,43,1.5589,3,0.1088,12,58,2.1027,5778,2126,77.0755,0.0844333,5400,NA,24,24,0,NA,NA,0.8701,2207,2751,14,2147,2174,14,60,577,0,0,1,0,0,0,0,3489,4183,22,3410,3291,24,79,892,-2,0,1,0,0,0,0
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,100,Blue,team,NA,NA,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,NA,Kalista,Lucian,Lee Sin,Jayce,Camille,1655,TRUE,15,8,43,15,8,2,0,0,0,FALSE,NA,NA,NA,0.5438,0.8338,FALSE,2,2,2,2,0,1,1,0,0,0,NA,0,0,TRUE,1,1,TRUE,1,0,TRUE,9,1,FALSE,TRUE,5,4,2,0,56375,2043.8066,NA,2619.7704,1898.7915,97,3.5166,41,1.4864,41,232,8.4109,52795,34536,1252.0604,NA,49025,0.211197,NA,717,175,NA,NA,32.3384,14834,17586,321,15305,18135,334,-471,-549,-13,0,0,1,1,2,0,24380,29013,520,23842,29637,547,538,-624,-27,1,1,1,1,2,1
ESPORTSTMNT04_2090342,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T17:28:42Z,1,12.01,200,Red,team,NA,NA,SK Gaming,oe:team:75760dca486d4682426196b76bd1a54,NA,Twisted Fate,Caitlyn,Thresh,Lulu,Renekton,1655,FALSE,8,15,18,8,15,1,0,0,0,TRUE,NA,NA,NA,0.29,0.8338,TRUE,2,2,2,2,1,1,0,0,0,0,NA,0,0,FALSE,1,1,FALSE,0,1,FALSE,1,9,TRUE,FALSE,4,5,0,2,44307,1606.2961,NA,2809.3776,2147.4199,94,3.4079,29,1.0514,35,186,6.7432,43441,25182,912.9426,NA,39660,-0.211197,NA,685,162,NA,NA,30.7069,15305,18135,334,14834,17586,321,471,549,13,1,2,0,0,0,1,23842,29637,547,24380,29013,520,-538,624,27,1,2,1,1,1,1
ESPORTSTMNT01_2701805,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T18:45:50Z,1,12.01,1,Blue,top,Finn,oe:player:5ae7a60e2b2349c8bae7dbb67a394c9,Excel Esports,oe:team:8f995652631df209ff11c4542abdcaf,Gangplank,Jayce,Akshan,Jhin,Thresh,Gwen,2512,FALSE,8,7,2,17,27,1,1,0,0,TRUE,FALSE,TRUE,FALSE,0.4061,1.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,34117,814.8965,0.324121,848.0494,444.9363,18,0.4299,8,0.1911,10,50,1.1943,18768,13368,319.2994,0.305646,18308,NA,309,289,20,NA,NA,7.3806,3301,4437,74,2883,3902,59,418,535,15,0,1,1,0,2,1,5803,7138,123,4484,6103,96,1319,1035,27,1,1,1,0,2,2
ESPORTSTMNT01_2701805,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T18:45:50Z,1,12.01,2,Blue,jng,Markoon,oe:player:6c2d19f781192a84726e07f68a531b6,Excel Esports,oe:team:8f995652631df209ff11c4542abdcaf,Jarvan IV,Jayce,Akshan,Jhin,Thresh,Gwen,2512,FALSE,2,6,9,17,27,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0.4061,1.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,10316,246.4013,0.0980049,1251.6879,894.4586,13,0.3105,16,0.3822,12,57,1.3615,11741,6341,151.457,0.14498,12280,NA,168,35,133,NA,NA,4.0127,3296,3143,51,3528,3486,67,-232,-343,-16,1,1,1,1,1,0,4647,4985,78,5421,5817,106,-774,-832,-28,1,2,1,1,2,0
ESPORTSTMNT01_2701805,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T18:45:50Z,1,12.01,3,Blue,mid,nukeduck,oe:player:65859b9ee65cbbf96fe589d8ec8abbc,Excel Esports,oe:team:8f995652631df209ff11c4542abdcaf,Malzahar,Jayce,Akshan,Jhin,Thresh,Gwen,2512,FALSE,2,4,9,17,27,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.4061,1.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,24040,574.2038,0.228387,398.0971,337.1656,21,0.5016,4,0.0955,9,37,0.8838,14294,8894,212.4363,0.203352,14125,NA,293,266,27,NA,NA,6.9984,3471,5087,80,3256,4334,73,215,753,7,1,0,0,1,1,1,5340,8254,134,5083,7251,130,257,1003,4,1,1,0,1,1,1
ESPORTSTMNT01_2701805,complete,NA,LEC,2022,Spring,FALSE,2022-01-14T18:45:50Z,1,12.01,4,Blue,bot,Patrik,oe:player:1dad889ff236635dc1e03d02312e79c,Excel Esports,oe:team:8f995652631df209ff11c4542abdcaf,Lucian,Jayce,Akshan,Jhin,Thresh,Gwen,2512,FALSE,4,6,9,17,27,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0.4061,1.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,29873,713.5271,0.283802,593.2643,289.6338,19,0.4538,17,0.4061,7,67,1.6003,16796,11396,272.1975,0.260558,15525,NA,338,307,31,NA,NA,8.0732,3224,3452,88,3547,3528,91,-323,-76,-3,0,0,0,0,1,0,4947,5500,128,5708,5071,133,-761,429,-5,1,0,1,1,1,1
